CustomerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,Churn_Binary,Cluster
370,Female,0,Yes,1,Yes,Yes,Fiber optic,Two year,79,Yes,1,0
371,Female,0,No,14,Yes,No,DSL,One year,54,No,0,0
372,Male,1,No,38,Yes,Yes,Fiber optic,Month-to-month,95,No,0,3
373,Female,0,No,1,Yes,No,DSL,Two year,70,Yes,1,0
374,Female,0,No,2,Yes,Yes,Fiber optic,One year,70,No,0,0
375,Female,0,No,12,Yes,No,Fiber optic,Month-to-month,79,Yes,1,0
376,Male,0,Yes,31,Yes,Yes,DSL,One year,98,No,0,2
377,Male,0,Yes,35,Yes,No,DSL,Month-to-month,72,No,0,2
378,Male,1,No,72,Yes,Yes,Fiber optic,Month-to-month,110,No,0,3
379,Female,0,Yes,8,Yes,Yes,DSL,Two year,94,Yes,1,0
380,Male,0,No,10,Yes,Yes,Fiber optic,One year,98,Yes,1,0
381,Female,1,No,5,Yes,No,Fiber optic,One year,69,Yes,1,3
382,Male,0,Yes,63,Yes,No,DSL,Month-to-month,84,No,0,2
383,Female,0,No,71,Yes,No,DSL,Two year,26,No,0,1
384,Female,1,No,46,Yes,Yes,Fiber optic,Month-to-month,104,No,0,3
385,Female,0,Yes,52,Yes,Yes,Fiber optic,Two year,23,No,0,1
386,Male,0,No,1,Yes,No,DSL,Month-to-month,46,Yes,1,0
387,Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,80,Yes,1,0
388,Female,0,No,72,Yes,No,DSL,One year,113,No,0,2
389,Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,84,Yes,1,0
390,Male,0,No,28,Yes,No,DSL,Month-to-month,61,No,0,0
391,Female,0,Yes,39,Yes,Yes,Fiber optic,Month-to-month,51,No,0,1
392,Female,0,No,33,Yes,Yes,DSL,Month-to-month,26,No,0,1
393,Female,0,No,12,No,No,DSL,Month-to-month,61,No,0,0
394,Male,0,Yes,1,Yes,No,DSL,Month-to-month,74,Yes,1,0
395,Male,0,No,6,Yes,Yes,Fiber optic,Month-to-month,79,No,0,0
396,Male,0,No,3,Yes,Yes,DSL,Two year,86,No,0,0
397,Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,88,Yes,1,0
398,Male,0,Yes,34,Yes,No,Fiber optic,Month-to-month,90,No,0,2
399,Male,0,No,1,Yes,No,DSL,Month-to-month,20,No,0,1
400,Female,1,No,15,Yes,No,DSL,One year,96,Yes,1,3
401,Male,0,Yes,1,No,No,DSL,One year,25,Yes,1,1
402,Female,0,No,3,Yes,No,DSL,One year,51,Yes,1,0
403,Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,20,Yes,1,1
404,Female,0,No,3,Yes,No,DSL,One year,20,No,0,1
405,Female,0,Yes,30,Yes,No,DSL,Two year,81,No,0,0
406,Female,0,No,5,Yes,No,DSL,Two year,54,Yes,1,0
407,Male,1,No,68,Yes,Yes,Fiber optic,One year,20,No,0,3
408,Female,0,No,1,Yes,No,Fiber optic,Month-to-month,20,No,0,1
409,Female,0,No,5,Yes,No,DSL,Month-to-month,80,Yes,1,0
410,Female,0,No,1,Yes,No,DSL,Month-to-month,71,Yes,1,0
411,Male,0,Yes,13,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
412,Female,0,No,35,Yes,Yes,DSL,One year,80,No,0,0
413,Male,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,70,No,0,0
414,Male,0,No,9,No,Yes,Fiber optic,Month-to-month,25,No,0,1
415,Female,1,No,45,Yes,No,Fiber optic,Month-to-month,86,No,0,3
416,Female,0,No,21,No,No,Fiber optic,Month-to-month,28,No,0,1
417,Female,0,No,26,Yes,Yes,Fiber optic,Two year,89,Yes,1,0
418,Female,0,No,1,Yes,Yes,DSL,Two year,85,Yes,1,0
419,Female,1,No,2,Yes,No,Fiber optic,Month-to-month,89,Yes,1,3
420,Female,0,No,11,Yes,No,Fiber optic,Month-to-month,70,No,0,0
421,Female,0,No,59,Yes,Yes,DSL,Month-to-month,109,No,0,2
422,Female,0,No,31,Yes,No,Fiber optic,Month-to-month,84,No,0,0
423,Female,0,Yes,54,Yes,Yes,Fiber optic,One year,25,No,0,1
424,Female,0,Yes,16,Yes,Yes,DSL,One year,19,No,0,1
425,Male,1,No,9,Yes,No,DSL,Month-to-month,55,Yes,1,3
426,Female,0,No,21,Yes,Yes,DSL,Month-to-month,97,Yes,1,0
427,Male,0,No,1,Yes,Yes,Fiber optic,One year,21,No,0,1
428,Female,0,No,23,Yes,Yes,Fiber optic,Month-to-month,54,No,0,0
429,Male,1,No,7,Yes,Yes,Fiber optic,Month-to-month,74,Yes,1,3
430,Male,0,No,21,Yes,Yes,DSL,One year,104,No,0,0
431,Female,0,No,65,Yes,No,DSL,Month-to-month,108,No,0,2
432,Male,0,No,4,No,No,DSL,Two year,45,Yes,1,1
433,Male,0,Yes,72,Yes,No,DSL,Month-to-month,112,No,0,2
434,Male,1,No,68,No,No,DSL,Month-to-month,42,No,0,3
435,Female,0,Yes,67,Yes,No,DSL,Two year,85,No,0,2
436,Male,0,No,1,Yes,No,DSL,Month-to-month,79,Yes,1,0
437,Female,0,No,69,Yes,No,DSL,One year,96,No,0,2
438,Male,0,No,60,Yes,Yes,Fiber optic,Two year,90,No,0,2
439,Male,0,No,3,Yes,Yes,Fiber optic,Month-to-month,88,Yes,1,0
440,Male,0,Yes,63,No,No,DSL,Month-to-month,59,No,0,2
441,Male,0,Yes,71,Yes,Yes,Fiber optic,Month-to-month,91,No,0,2
442,Female,0,No,35,Yes,Yes,Fiber optic,Month-to-month,86,Yes,1,0
443,Female,0,No,34,Yes,Yes,Fiber optic,One year,70,Yes,1,0
444,Male,0,Yes,53,Yes,Yes,DSL,Month-to-month,70,No,0,2
445,Male,0,No,17,No,No,Fiber optic,Month-to-month,34,No,0,1
446,Female,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,60,Yes,1,0
447,Male,0,No,56,Yes,No,Fiber optic,Month-to-month,81,No,0,2
448,Male,0,Yes,7,Yes,Yes,DSL,Two year,50,Yes,1,0
449,Male,0,No,67,Yes,No,Fiber optic,Month-to-month,111,No,0,2
450,Male,0,No,11,Yes,No,Fiber optic,Two year,61,No,0,0
451,Male,0,Yes,1,Yes,Yes,DSL,One year,20,No,0,1
452,Male,0,No,2,Yes,No,DSL,Month-to-month,25,No,0,1
453,Female,0,No,69,Yes,No,DSL,Month-to-month,105,No,0,2
454,Male,0,No,1,Yes,No,Fiber optic,Month-to-month,80,Yes,1,0
455,Female,0,No,21,Yes,Yes,DSL,Two year,90,No,0,0
456,Male,1,No,72,Yes,Yes,Fiber optic,Month-to-month,97,No,0,3
457,Female,1,No,2,Yes,No,Fiber optic,One year,84,No,0,3
458,Male,0,No,57,Yes,No,DSL,Two year,21,No,0,1
459,Male,0,No,1,Yes,No,DSL,Month-to-month,90,Yes,1,0
460,Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,81,Yes,1,0
461,Female,0,No,2,Yes,No,DSL,Month-to-month,19,No,0,1
462,Female,0,No,9,Yes,No,DSL,Month-to-month,77,No,0,0
463,Female,0,No,71,Yes,Yes,Fiber optic,Month-to-month,111,No,0,2
464,Female,0,Yes,13,Yes,Yes,Fiber optic,Month-to-month,19,No,0,1
465,Male,0,Yes,50,Yes,Yes,Fiber optic,Two year,45,No,0,1
466,Male,1,No,10,Yes,No,DSL,Two year,90,Yes,1,3
467,Male,1,No,64,Yes,Yes,Fiber optic,Two year,94,No,0,3
468,Female,0,Yes,1,Yes,Yes,Fiber optic,One year,70,Yes,1,0
469,Male,0,No,2,No,No,DSL,Two year,25,No,0,1
470,Female,0,No,30,Yes,No,DSL,Month-to-month,110,No,0,0
471,Male,0,No,7,Yes,No,DSL,One year,90,Yes,1,0
472,Male,0,No,26,Yes,No,DSL,Month-to-month,19,No,0,1
473,Male,0,No,20,Yes,No,DSL,Month-to-month,50,No,0,0
474,Female,0,No,72,Yes,No,DSL,Month-to-month,26,No,0,1
475,Female,0,Yes,13,Yes,No,Fiber optic,Month-to-month,56,Yes,1,0
476,Male,0,No,70,Yes,Yes,Fiber optic,Month-to-month,85,No,0,2
477,Male,0,No,3,No,No,DSL,Month-to-month,30,No,0,1
478,Male,0,No,2,Yes,No,DSL,Month-to-month,76,Yes,1,0
479,Female,1,No,72,Yes,No,Fiber optic,Month-to-month,116,No,0,3
480,Male,1,No,33,Yes,No,Fiber optic,Month-to-month,84,Yes,1,3
481,Male,1,No,15,Yes,No,DSL,Two year,74,Yes,1,3
482,Male,0,No,1,No,No,DSL,Month-to-month,29,No,0,1
483,Male,1,No,55,Yes,No,Fiber optic,Month-to-month,99,Yes,1,3
484,Male,0,Yes,5,Yes,Yes,Fiber optic,One year,64,No,0,0
485,Male,0,No,3,Yes,No,Fiber optic,Month-to-month,80,Yes,1,0
486,Female,0,No,65,Yes,Yes,Fiber optic,Two year,90,No,0,2
487,Male,0,Yes,39,Yes,Yes,Fiber optic,Month-to-month,60,No,0,2
488,Male,0,No,70,Yes,Yes,DSL,Two year,25,No,0,1
489,Male,0,No,34,Yes,No,DSL,Two year,116,No,0,2
490,Male,0,No,30,Yes,Yes,Fiber optic,Month-to-month,50,No,0,1
491,Female,0,No,12,No,Yes,Fiber optic,Two year,50,No,0,0
492,Male,0,Yes,9,Yes,No,DSL,Month-to-month,20,No,0,1
493,Female,0,No,49,No,No,Fiber optic,Month-to-month,56,No,0,1
494,Female,0,No,7,Yes,Yes,DSL,One year,44,No,0,0
495,Female,1,No,38,Yes,No,DSL,Month-to-month,83,No,0,3
496,Male,0,No,63,Yes,No,DSL,One year,109,No,0,2
497,Male,1,No,1,Yes,No,DSL,Month-to-month,72,Yes,1,3
498,Male,0,No,30,Yes,No,DSL,Two year,90,No,0,0
499,Female,0,No,23,Yes,No,DSL,Month-to-month,74,No,0,0
500,Female,0,No,57,Yes,Yes,Fiber optic,Month-to-month,70,No,0,2
501,Female,1,No,70,Yes,Yes,Fiber optic,One year,76,No,0,3
502,Male,0,Yes,71,Yes,Yes,Fiber optic,Two year,107,No,0,2
503,Male,0,Yes,20,Yes,Yes,DSL,One year,50,No,0,1
504,Female,0,Yes,72,Yes,No,Fiber optic,Month-to-month,25,No,0,1
505,Male,0,No,22,Yes,Yes,DSL,Two year,70,No,0,0
506,Male,0,No,15,Yes,Yes,Fiber optic,Month-to-month,26,No,0,1
507,Female,0,No,9,No,Yes,Fiber optic,Month-to-month,49,Yes,1,0
508,Female,0,No,38,Yes,No,Fiber optic,Month-to-month,105,Yes,1,2
509,Male,1,No,7,No,Yes,Fiber optic,Month-to-month,30,No,0,3
510,Female,0,No,26,Yes,No,DSL,Month-to-month,73,No,0,0
511,Female,0,No,56,Yes,No,Fiber optic,One year,60,No,0,2
512,Female,0,No,49,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
513,Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,70,No,0,0
514,Male,1,No,1,Yes,Yes,Fiber optic,Month-to-month,74,Yes,1,3
515,Female,1,No,70,Yes,Yes,Fiber optic,Month-to-month,20,No,0,3
516,Female,0,No,23,Yes,Yes,Fiber optic,Month-to-month,56,No,0,0
517,Female,0,No,65,Yes,No,DSL,One year,60,No,0,2
518,Male,1,No,69,Yes,No,Fiber optic,Month-to-month,108,Yes,1,3
519,Female,0,No,1,Yes,No,Fiber optic,Month-to-month,55,Yes,1,0
520,Male,0,No,24,Yes,No,DSL,Month-to-month,90,Yes,1,0
521,Female,0,No,25,Yes,Yes,Fiber optic,One year,95,No,0,0
522,Female,0,No,17,Yes,Yes,DSL,Month-to-month,20,No,0,1
523,Male,0,No,32,Yes,Yes,Fiber optic,Month-to-month,70,No,0,0
524,Male,0,Yes,68,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
525,Female,0,Yes,70,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
526,Male,0,Yes,54,Yes,No,Fiber optic,One year,105,No,0,2
527,Female,0,No,15,Yes,Yes,Fiber optic,Two year,19,Yes,1,1
528,Male,0,Yes,71,Yes,Yes,Fiber optic,One year,67,No,0,2
529,Male,0,No,70,Yes,No,DSL,Two year,20,No,0,1
530,Female,1,No,53,Yes,Yes,Fiber optic,Two year,96,No,0,3
531,Female,0,No,2,Yes,No,DSL,Two year,80,No,0,0
532,Female,1,No,59,Yes,No,DSL,Two year,79,No,0,3
533,Female,0,No,22,Yes,No,Fiber optic,Month-to-month,84,No,0,0
534,Female,0,Yes,22,Yes,Yes,Fiber optic,One year,76,No,0,0
535,Female,0,No,57,No,Yes,Fiber optic,Month-to-month,50,No,0,1
536,Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,71,Yes,1,0
537,Female,0,Yes,10,Yes,Yes,Fiber optic,Month-to-month,102,Yes,1,0
538,Female,1,No,55,Yes,No,DSL,One year,52,No,0,3
539,Female,0,Yes,43,Yes,No,Fiber optic,One year,24,No,0,1
540,Female,1,No,18,No,No,DSL,Two year,48,Yes,1,3
541,Female,0,Yes,2,Yes,Yes,Fiber optic,Two year,81,No,0,0
542,Female,0,Yes,52,Yes,Yes,DSL,Month-to-month,25,No,0,1
543,Male,0,No,60,Yes,No,DSL,Month-to-month,61,No,0,2
544,Female,0,No,59,Yes,Yes,Fiber optic,Month-to-month,83,No,0,2
545,Female,0,No,69,Yes,No,DSL,Month-to-month,104,No,0,2
546,Male,0,No,14,Yes,No,Fiber optic,One year,101,Yes,1,0
547,Female,0,Yes,43,No,No,Fiber optic,Month-to-month,60,No,0,1
548,Female,0,Yes,12,Yes,Yes,Fiber optic,One year,19,No,0,1
549,Female,0,Yes,8,Yes,Yes,Fiber optic,One year,20,No,0,1
550,Female,0,Yes,3,Yes,No,DSL,Month-to-month,69,No,0,0
551,Male,0,Yes,58,Yes,Yes,Fiber optic,Two year,105,No,0,2
552,Female,0,Yes,13,Yes,Yes,Fiber optic,Two year,63,No,0,0
553,Male,0,No,23,Yes,No,DSL,Two year,20,No,0,1
554,Female,0,No,17,Yes,Yes,DSL,Two year,79,No,0,0
555,Male,0,No,52,Yes,Yes,Fiber optic,Month-to-month,109,No,0,2
556,Male,0,No,32,Yes,Yes,DSL,One year,79,Yes,1,0
557,Female,0,No,36,No,No,DSL,Month-to-month,35,No,0,1
558,Male,1,No,67,Yes,No,DSL,One year,25,No,0,3
559,Male,1,Yes,29,Yes,No,Fiber optic,Month-to-month,104,No,0,3
560,Female,0,No,65,Yes,No,DSL,Month-to-month,111,No,0,2
561,Male,1,No,41,Yes,Yes,Fiber optic,One year,84,Yes,1,3
562,Male,0,Yes,60,Yes,Yes,DSL,Month-to-month,66,No,0,2
563,Female,0,No,53,Yes,No,DSL,Month-to-month,20,No,0,1
564,Female,0,No,68,Yes,Yes,Fiber optic,Two year,25,No,0,1
565,Male,1,No,2,Yes,No,DSL,Month-to-month,75,Yes,1,3
566,Male,0,Yes,61,No,No,DSL,Two year,34,No,0,1
567,Male,0,Yes,41,Yes,No,Fiber optic,One year,20,No,0,1
568,Male,1,No,69,Yes,Yes,DSL,Two year,74,No,0,3
569,Male,1,Yes,35,Yes,Yes,Fiber optic,Month-to-month,76,No,0,3
570,Male,0,No,7,Yes,No,DSL,One year,51,Yes,1,0
571,Female,1,No,50,Yes,No,DSL,Two year,25,No,0,3
572,Male,0,Yes,36,Yes,Yes,DSL,Two year,64,No,0,2
573,Female,0,No,48,Yes,No,DSL,One year,100,No,0,2
574,Female,0,No,71,Yes,Yes,Fiber optic,One year,82,No,0,2
575,Male,1,No,65,Yes,Yes,Fiber optic,Month-to-month,109,No,0,3
576,Female,0,No,23,Yes,No,DSL,Two year,94,No,0,0
577,Female,1,No,66,Yes,Yes,Fiber optic,One year,64,No,0,3
578,Female,0,Yes,5,No,No,Fiber optic,Month-to-month,25,No,0,1
579,Male,1,No,72,Yes,Yes,Fiber optic,Month-to-month,113,No,0,3
580,Female,0,No,2,Yes,No,DSL,Month-to-month,20,No,0,1
581,Female,0,No,12,Yes,No,DSL,Month-to-month,19,No,0,1
582,Male,0,Yes,3,Yes,No,Fiber optic,Month-to-month,92,Yes,1,0
583,Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,89,No,0,2
584,Male,1,No,18,Yes,No,DSL,Month-to-month,59,No,0,3
585,Male,0,No,39,Yes,No,DSL,Month-to-month,54,No,0,1
586,Female,1,No,26,Yes,Yes,Fiber optic,Month-to-month,86,No,0,3
587,Female,0,No,72,Yes,No,DSL,Two year,65,No,0,2
588,Male,0,No,3,Yes,No,DSL,One year,24,No,0,1
589,Male,0,No,1,Yes,Yes,Fiber optic,Two year,60,Yes,1,0
590,Female,0,Yes,34,Yes,Yes,DSL,Two year,87,Yes,1,2
591,Female,0,No,11,Yes,Yes,Fiber optic,Two year,76,No,0,0
592,Male,0,No,66,Yes,Yes,DSL,One year,20,No,0,1
593,Female,0,No,2,Yes,Yes,DSL,Two year,81,Yes,1,0
594,Female,0,No,8,Yes,No,Fiber optic,Month-to-month,66,No,0,0
595,Female,0,No,33,Yes,No,DSL,Month-to-month,70,No,0,0
596,Female,0,No,72,Yes,Yes,DSL,Month-to-month,26,No,0,1
597,Female,0,No,58,Yes,No,DSL,Two year,60,No,0,2
598,Male,0,Yes,30,Yes,Yes,DSL,Month-to-month,84,No,0,0
599,Male,0,No,5,No,Yes,Fiber optic,One year,25,Yes,1,1
600,Female,1,Yes,46,Yes,No,DSL,Two year,110,No,0,3
601,Male,0,No,4,Yes,No,Fiber optic,Month-to-month,70,No,0,0
602,Female,0,No,40,Yes,No,DSL,One year,65,No,0,0
603,Male,0,No,72,Yes,Yes,Fiber optic,One year,84,No,0,2
604,Male,0,Yes,49,Yes,Yes,Fiber optic,Two year,100,Yes,1,2
605,Female,0,No,1,Yes,Yes,Fiber optic,One year,55,Yes,1,0
606,Male,0,No,52,Yes,Yes,DSL,Two year,85,Yes,1,2
607,Female,0,Yes,72,Yes,No,DSL,Two year,20,No,0,1
608,Female,1,Yes,28,No,No,DSL,One year,39,No,0,3
609,Male,0,No,33,Yes,Yes,Fiber optic,Two year,91,No,0,0
610,Female,0,Yes,10,Yes,Yes,Fiber optic,Month-to-month,74,No,0,0
611,Female,0,No,16,Yes,No,DSL,Month-to-month,93,Yes,1,0
612,Female,0,Yes,22,Yes,No,DSL,Month-to-month,70,Yes,1,0
613,Female,0,No,58,Yes,No,DSL,Two year,25,No,0,1
614,Male,0,No,72,Yes,Yes,Fiber optic,One year,110,No,0,2
615,Male,0,No,10,Yes,Yes,DSL,Two year,54,No,0,0
616,Female,0,No,5,Yes,Yes,DSL,Month-to-month,20,No,0,1
617,Female,0,No,2,Yes,No,DSL,Month-to-month,71,Yes,1,0
618,Female,0,No,2,Yes,Yes,Fiber optic,One year,71,Yes,1,0
619,Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,54,No,0,0
620,Female,0,Yes,53,Yes,Yes,Fiber optic,Month-to-month,104,No,0,2
621,Male,1,No,25,Yes,No,DSL,Month-to-month,89,Yes,1,3
622,Female,0,Yes,64,Yes,Yes,Fiber optic,One year,113,No,0,2
623,Female,0,No,2,Yes,No,Fiber optic,One year,46,No,0,0
624,Male,0,Yes,16,Yes,No,DSL,Two year,69,No,0,0
625,Female,0,No,39,Yes,No,DSL,Month-to-month,48,No,0,1
626,Male,0,No,35,Yes,No,Fiber optic,Month-to-month,26,No,0,1
627,Female,0,No,31,Yes,Yes,Fiber optic,Month-to-month,76,No,0,0
628,Female,0,No,5,Yes,Yes,Fiber optic,One year,54,Yes,1,0
629,Male,1,No,72,Yes,Yes,Fiber optic,Two year,112,No,0,3
630,Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,91,No,0,0
631,Female,0,No,61,Yes,Yes,Fiber optic,Month-to-month,90,No,0,2
632,Female,0,No,31,Yes,Yes,DSL,Month-to-month,65,Yes,1,0
633,Male,0,No,2,No,Yes,DSL,Two year,40,Yes,1,1
634,Male,0,Yes,1,Yes,No,DSL,One year,21,No,0,1
635,Female,0,Yes,1,Yes,No,DSL,One year,20,No,0,1
636,Male,0,No,59,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
637,Female,0,No,1,Yes,No,Fiber optic,Two year,96,Yes,1,0
638,Female,0,No,9,Yes,Yes,DSL,Two year,45,Yes,1,0
639,Female,0,Yes,14,Yes,Yes,Fiber optic,One year,92,Yes,1,0
640,Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,87,No,0,0
641,Female,0,No,47,Yes,Yes,DSL,Two year,74,No,0,2
642,Female,0,Yes,7,Yes,No,DSL,Month-to-month,49,No,0,0
643,Female,0,Yes,28,Yes,No,Fiber optic,Month-to-month,90,No,0,0
644,Female,0,Yes,70,Yes,No,Fiber optic,One year,20,No,0,1
645,Female,0,Yes,26,Yes,Yes,DSL,Month-to-month,20,No,0,1
646,Female,0,Yes,61,Yes,Yes,Fiber optic,Month-to-month,99,Yes,1,2
647,Female,0,No,70,Yes,No,DSL,Month-to-month,102,No,0,2
648,Female,0,No,1,Yes,Yes,DSL,One year,20,No,0,1
649,Female,1,No,37,Yes,Yes,Fiber optic,Month-to-month,97,Yes,1,3
650,Male,0,Yes,60,Yes,No,Fiber optic,Month-to-month,91,Yes,1,2
651,Male,1,Yes,71,Yes,No,Fiber optic,Month-to-month,105,Yes,1,3
652,Male,0,No,31,Yes,No,Fiber optic,Month-to-month,101,No,0,0
653,Male,0,Yes,14,Yes,No,DSL,Two year,20,No,0,1
654,Male,0,Yes,50,Yes,Yes,DSL,Month-to-month,103,No,0,2
655,Male,0,Yes,1,Yes,No,DSL,Month-to-month,20,No,0,1
656,Male,1,No,41,Yes,No,Fiber optic,Month-to-month,100,Yes,1,3
657,Male,1,No,30,Yes,Yes,DSL,Two year,50,Yes,1,3
658,Male,1,Yes,64,Yes,No,DSL,One year,24,No,0,3
659,Male,1,No,7,Yes,No,DSL,One year,64,No,0,3
660,Male,0,Yes,1,Yes,No,DSL,Month-to-month,75,No,0,0
661,Male,0,No,51,Yes,No,DSL,Month-to-month,84,No,0,2
662,Female,0,Yes,50,Yes,No,DSL,Month-to-month,80,No,0,2
663,Male,0,Yes,44,Yes,No,DSL,Month-to-month,20,No,0,1
664,Female,0,No,65,Yes,Yes,DSL,Two year,105,No,0,2
665,Female,1,No,1,No,No,DSL,Two year,26,Yes,1,3
666,Male,0,No,2,Yes,No,Fiber optic,Month-to-month,45,Yes,1,0
667,Female,0,No,48,Yes,No,Fiber optic,Month-to-month,102,No,0,2
668,Female,0,No,6,Yes,No,DSL,Month-to-month,110,Yes,1,0
669,Female,0,No,35,Yes,No,DSL,Month-to-month,62,No,0,0
670,Female,0,No,22,No,No,DSL,Two year,50,No,0,1
671,Male,0,Yes,72,No,No,DSL,One year,61,No,0,2
672,Female,1,Yes,55,Yes,Yes,DSL,Two year,76,No,0,3
673,Male,0,Yes,69,Yes,Yes,Fiber optic,Month-to-month,106,No,0,2
674,Male,1,No,72,Yes,Yes,DSL,Month-to-month,73,No,0,3
675,Female,1,No,1,Yes,No,DSL,Month-to-month,91,Yes,1,3
676,Female,0,Yes,26,Yes,Yes,Fiber optic,Two year,105,No,0,0
677,Male,0,Yes,23,Yes,Yes,DSL,One year,21,No,0,1
678,Female,0,No,2,Yes,No,DSL,Month-to-month,20,No,0,1
679,Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,76,Yes,1,0
680,Female,1,No,40,Yes,Yes,Fiber optic,Month-to-month,104,No,0,3
681,Female,0,No,1,Yes,No,Fiber optic,Month-to-month,95,Yes,1,0
682,Female,1,No,27,Yes,No,DSL,Two year,75,Yes,1,3
683,Female,0,Yes,9,Yes,No,DSL,Month-to-month,65,Yes,1,0
684,Female,1,No,50,Yes,Yes,Fiber optic,One year,88,Yes,1,3
685,Male,0,Yes,46,Yes,No,Fiber optic,Month-to-month,20,No,0,1
686,Female,0,No,15,Yes,No,DSL,Month-to-month,25,No,0,1
687,Female,0,No,23,Yes,Yes,DSL,One year,79,No,0,0
688,Female,0,No,2,Yes,No,DSL,Month-to-month,59,No,0,0
689,Male,0,No,18,Yes,No,DSL,One year,91,Yes,1,0
690,Female,1,No,70,Yes,Yes,Fiber optic,Month-to-month,76,No,0,3
691,Female,0,Yes,9,Yes,No,DSL,Month-to-month,49,No,0,0
692,Male,0,Yes,30,Yes,Yes,DSL,One year,68,No,0,0
693,Male,0,Yes,15,Yes,No,DSL,One year,75,No,0,0
694,Male,1,No,39,Yes,Yes,Fiber optic,Month-to-month,91,No,0,3
695,Female,0,No,12,Yes,No,DSL,One year,49,No,0,0
696,Male,0,No,19,Yes,No,DSL,Month-to-month,90,No,0,0
697,Male,1,No,24,Yes,Yes,DSL,Two year,55,No,0,3
698,Female,0,No,67,Yes,No,DSL,Month-to-month,103,Yes,1,2
699,Male,0,No,69,No,No,Fiber optic,One year,60,No,0,2
700,Female,0,Yes,55,Yes,Yes,DSL,Two year,85,No,0,2
701,Male,0,No,52,Yes,Yes,DSL,Two year,63,No,0,2
702,Female,0,No,17,Yes,Yes,Fiber optic,Month-to-month,94,Yes,1,0
703,Female,0,Yes,19,Yes,Yes,Fiber optic,Month-to-month,49,No,0,1
704,Male,0,No,39,Yes,No,DSL,Month-to-month,75,Yes,1,2
705,Male,0,No,40,Yes,No,DSL,Month-to-month,62,No,0,0
706,Male,0,No,26,Yes,No,Fiber optic,Month-to-month,21,No,0,1
707,Female,0,No,1,Yes,No,DSL,Two year,20,No,0,1
708,Male,1,No,18,Yes,Yes,Fiber optic,One year,79,Yes,1,3
709,Female,1,No,15,Yes,No,Fiber optic,Month-to-month,75,Yes,1,3
710,Female,0,No,2,Yes,Yes,DSL,Month-to-month,20,No,0,1
711,Female,0,No,1,Yes,No,DSL,Month-to-month,79,Yes,1,0
712,Male,0,No,23,Yes,No,Fiber optic,Month-to-month,95,No,0,0
713,Female,0,Yes,72,Yes,Yes,DSL,Two year,67,No,0,2
714,Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
715,Male,1,No,70,Yes,Yes,DSL,Two year,89,No,0,3
716,Female,0,Yes,46,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
717,Female,0,No,36,Yes,No,DSL,Two year,20,No,0,1
718,Female,0,No,72,Yes,Yes,Fiber optic,Month-to-month,110,No,0,2
719,Female,0,Yes,6,Yes,No,DSL,Month-to-month,49,No,0,0
720,Female,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
721,Female,0,No,1,Yes,No,DSL,One year,85,Yes,1,0
722,Female,0,No,1,Yes,No,DSL,Two year,83,No,0,0
723,Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,100,Yes,1,0
724,Female,0,No,64,No,No,DSL,Month-to-month,48,Yes,1,2
725,Male,0,Yes,8,No,Yes,Fiber optic,Month-to-month,45,No,0,1
726,Male,0,Yes,72,Yes,No,DSL,Month-to-month,112,No,0,2
727,Male,0,No,1,Yes,Yes,DSL,Two year,75,Yes,1,0
728,Female,0,No,4,Yes,No,Fiber optic,Month-to-month,101,No,0,0
729,Male,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,50,No,0,0
730,Male,0,Yes,62,Yes,Yes,DSL,Two year,24,No,0,1
731,Female,1,No,34,Yes,Yes,Fiber optic,Month-to-month,96,No,0,3
732,Male,0,Yes,1,Yes,No,DSL,Month-to-month,44,Yes,1,1
733,Male,0,No,24,Yes,No,Fiber optic,Month-to-month,101,Yes,1,0
734,Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,105,No,0,2
735,Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
736,Female,1,No,63,Yes,No,DSL,Month-to-month,104,No,0,3
